customer_id,monetary,first_order,last_order,frequency,recency_days,segment
C34677,19.99,2026-01-22,2026-01-22,1,98,New
C34694,19.99,2025-02-02,2025-02-02,1,452,At Risk
C34707,149.97,2026-01-21,2026-01-21,1,99,New
C34715,89.99,2026-02-21,2026-02-21,1,68,New
C34723,99.98,2025-05-19,2025-05-19,1,346,At Risk
C34733,49.99,2026-02-20,2026-02-20,1,69,New
C34736,89.99,2025-07-05,2025-07-05,1,299,At Risk
C34739,39.98,2026-04-06,2026-04-06,1,24,New
C34743,179.97,2025-01-16,2025-01-16,1,469,At Risk
C34749,179.98,2025-05-08,2025-05-08,1,357,At Risk
C34760,89.99,2025-12-26,2025-12-26,1,125,At Risk
C34791,34.99,2025-11-07,2025-11-07,1,174,At Risk
C34796,19.99,2026-01-27,2026-01-27,1,93,New
C34801,59.99,2025-02-04,2025-02-04,1,450,At Risk
C34818,99.98,2026-03-13,2026-03-13,1,48,New
C34819,179.98,2025-09-22,2025-09-22,1,220,At Risk
C34826,179.98,2025-08-11,2025-08-11,1,262,At Risk
C34830,49.99,2025-11-26,2025-11-26,1,155,At Risk
C34831,269.97,2025-09-06,2025-09-06,1,236,At Risk
C34834,89.99,2025-03-13,2025-03-13,1,413,At Risk
C34839,239.96,2025-03-31,2025-03-31,1,395,At Risk
C34843,99.98,2025-06-10,2025-06-10,1,324,At Risk
C34852,59.99,2025-10-05,2025-10-05,1,207,At Risk
C34854,119.98,2025-09-02,2025-09-02,1,240,At Risk
C34866,119.98,2025-06-03,2025-06-03,1,331,At Risk
C34872,89.99,2025-04-12,2025-04-12,1,383,At Risk
C34882,59.98,2025-06-06,2025-06-06,1,328,At Risk
C34883,104.97,2025-04-27,2025-04-27,1,368,At Risk
C34889,179.98,2026-02-22,2026-02-22,1,67,New
C34895,59.98,2025-11-02,2025-11-02,1,179,At Risk
C34908,39.98,2025-11-19,2025-11-19,1,162,At Risk
C34918,59.97,2025-07-28,2025-07-28,1,276,At Risk
C34926,119.98,2026-01-29,2026-01-29,1,91,New
C34931,129.96,2025-05-08,2026-01-01,2,119,Potential
C34936,59.98,2025-11-25,2025-11-25,1,156,At Risk
C34941,59.99,2025-08-28,2025-08-28,1,245,At Risk
C34958,34.99,2025-07-25,2025-07-25,1,279,At Risk
C34965,239.96,2026-01-04,2026-01-04,1,116,New
C34967,239.96,2025-05-03,2025-05-03,1,362,At Risk
C34976,199.96,2026-02-05,2026-02-05,1,84,New
C34979,49.99,2025-10-26,2025-10-26,1,186,At Risk
C34983,149.95,2025-05-20,2025-05-20,1,345,At Risk
C34986,34.99,2026-04-26,2026-04-26,1,4,New
C34987,29.99,2026-01-28,2026-01-28,1,92,New
C35011,39.98,2025-09-19,2025-09-19,1,223,At Risk
C35029,104.97,2025-09-27,2025-09-27,1,215,At Risk
C35033,359.96,2025-10-30,2025-10-30,1,182,At Risk
C35034,89.99,2025-06-11,2025-06-11,1,323,At Risk
C35042,99.98,2025-08-06,2025-08-06,1,267,At Risk
C35044,59.99,2025-06-11,2025-06-11,1,323,At Risk
C35047,34.99,2025-01-18,2025-01-18,1,467,At Risk
C35054,149.97,2025-08-19,2025-08-19,1,254,At Risk
C35056,89.99,2025-04-12,2025-04-12,1,383,At Risk
C35070,89.99,2026-03-30,2026-03-30,1,31,New
C35116,99.97,2025-08-10,2026-01-24,2,96,Potential
C35124,19.99,2026-04-16,2026-04-16,1,14,New
C35130,59.99,2026-02-24,2026-02-24,1,65,New
C35132,19.99,2025-10-13,2025-10-13,1,199,At Risk
C35139,39.98,2025-10-06,2025-10-06,1,206,At Risk
C35145,49.99,2026-03-11,2026-03-11,1,50,New
C35162,139.96,2026-01-20,2026-01-20,1,100,New
C35163,69.98,2025-03-28,2025-03-28,1,398,At Risk
C35184,89.99,2025-07-04,2025-07-04,1,300,At Risk
C35187,34.99,2025-04-04,2025-04-04,1,391,At Risk
C35188,89.99,2026-03-13,2026-03-13,1,48,New
C35189,269.97,2026-04-12,2026-04-12,1,18,Loyal
C35216,49.99,2025-06-21,2025-06-21,1,313,At Risk
C35220,19.99,2025-03-13,2025-03-13,1,413,At Risk
C35224,59.99,2025-08-29,2025-08-29,1,244,At Risk
C35259,49.99,2025-11-24,2025-11-24,1,157,At Risk
C35262,99.98,2025-07-14,2025-07-14,1,290,At Risk
C35301,99.98,2025-07-13,2025-07-13,1,291,At Risk
C35304,39.98,2026-02-09,2026-02-09,1,80,New
C35307,19.99,2025-08-18,2025-08-18,1,255,At Risk
C35321,19.99,2025-12-26,2025-12-26,1,125,At Risk
C35322,39.98,2026-02-11,2026-02-11,1,78,New
C35331,359.96,2025-08-11,2025-08-11,1,262,At Risk
C35333,59.99,2026-04-28,2026-04-28,1,2,New
C35334,59.99,2025-11-30,2025-11-30,1,151,At Risk
C35335,59.98,2026-04-25,2026-04-25,1,5,New
C35336,39.98,2025-04-20,2025-04-20,1,375,At Risk
C35346,39.98,2025-06-30,2025-06-30,1,304,At Risk
C35354,179.98,2025-07-16,2025-07-16,1,288,At Risk
C35361,59.98,2026-03-15,2026-03-15,1,46,New
C35372,99.98,2025-10-01,2025-10-01,1,211,At Risk
C35384,104.97,2025-10-01,2025-10-01,1,211,At Risk
C35387,29.99,2025-08-02,2025-08-02,1,271,At Risk
C35390,19.99,2026-04-15,2026-04-15,1,15,New
C35391,59.98,2025-09-05,2025-09-05,1,237,At Risk
C35394,229.97,2025-07-28,2025-12-14,2,137,At Risk
C35395,79.96,2025-06-01,2025-06-01,1,333,At Risk
C35398,99.98,2025-12-29,2025-12-29,1,122,At Risk
C35405,59.98,2025-12-25,2025-12-25,1,126,At Risk
C35415,59.99,2025-10-29,2025-10-29,1,183,At Risk
C35437,89.99,2025-11-29,2025-11-29,1,152,At Risk
C35457,54.980000000000004,2025-01-09,2025-07-23,2,281,At Risk
C35473,239.96,2025-12-23,2025-12-23,1,128,At Risk
C35478,99.98,2025-09-18,2025-09-18,1,224,At Risk
C35492,59.99,2025-06-14,2025-06-14,1,320,At Risk
C35517,119.98,2026-03-12,2026-03-12,1,49,New
C35519,119.98,2025-01-13,2025-01-13,1,472,At Risk
C35545,39.98,2026-04-08,2026-04-08,1,22,New
C35546,69.98,2025-02-12,2025-02-12,1,442,At Risk
C35548,49.99,2026-02-01,2026-02-01,1,88,New
C35560,89.97,2025-08-16,2025-08-16,1,257,At Risk
C35575,69.98,2025-09-04,2025-09-04,1,238,At Risk
C35577,69.98,2025-10-02,2025-10-02,1,210,At Risk
C35581,19.99,2025-10-20,2025-10-20,1,192,At Risk
C35582,89.99,2026-03-16,2026-03-16,1,45,New
C35597,49.99,2025-07-12,2025-07-12,1,292,At Risk
C35611,269.97,2025-06-18,2025-06-18,1,316,At Risk
C35613,99.98,2025-09-29,2025-09-29,1,213,At Risk
C35621,269.97,2025-08-28,2025-08-28,1,245,At Risk
C35627,149.97,2025-02-17,2025-02-17,1,437,At Risk
C35630,239.96,2025-08-03,2025-08-03,1,270,At Risk
C35640,249.95,2025-09-02,2025-09-02,1,240,At Risk
C35649,219.95999999999998,2025-08-08,2025-11-30,2,151,At Risk
C35650,34.99,2026-02-14,2026-02-14,1,75,New
C35670,49.99,2025-08-23,2025-08-23,1,250,At Risk
C35684,179.97,2025-04-21,2025-04-21,1,374,At Risk
C35694,34.99,2025-07-31,2025-07-31,1,273,At Risk
C35707,89.99,2026-03-17,2026-03-17,1,44,New
C35710,104.97,2025-11-13,2025-11-13,1,168,At Risk
C35721,19.99,2025-02-20,2025-02-20,1,434,At Risk
C35724,59.99,2025-05-23,2025-05-23,1,342,At Risk
C35725,19.99,2025-08-24,2025-08-24,1,249,At Risk
C35739,279.94,2025-05-09,2025-06-08,2,326,At Risk
C35740,149.97,2025-01-22,2025-01-22,1,463,At Risk
C35750,99.98,2026-03-11,2026-03-11,1,50,New
C35755,49.99,2025-05-09,2025-05-09,1,356,At Risk
C35763,99.96,2025-10-06,2026-03-14,2,47,Potential
C35766,89.98,2025-04-21,2025-11-21,2,160,At Risk
C35771,209.95,2025-01-24,2025-05-13,2,352,At Risk
C35787,99.98,2026-04-20,2026-04-20,1,10,New
C35805,49.99,2025-11-13,2025-11-13,1,168,At Risk
C35816,139.98,2025-11-24,2026-01-20,2,100,Potential
C35823,59.98,2025-04-20,2025-04-20,1,375,At Risk
C35825,99.98,2026-04-20,2026-04-20,1,10,New
C35827,19.99,2026-01-01,2026-01-01,1,119,New
C35836,99.98,2025-03-11,2025-03-11,1,415,At Risk
C35840,49.99,2026-02-09,2026-02-09,1,80,New
C35848,149.97,2025-04-27,2025-04-27,1,368,At Risk
C35850,29.99,2025-05-20,2025-05-20,1,345,At Risk
C35851,119.96,2025-07-16,2025-07-16,1,288,At Risk
C35853,104.97,2025-11-25,2025-11-25,1,156,At Risk
C35868,239.96,2026-04-18,2026-04-18,1,12,Loyal
C35883,59.98,2025-02-07,2025-02-07,1,447,At Risk
C35888,34.99,2026-02-21,2026-02-21,1,68,New
C35889,59.99,2025-02-07,2025-02-07,1,447,At Risk
C35894,59.99,2025-03-31,2025-03-31,1,395,At Risk
C35920,119.98,2025-01-19,2025-01-19,1,466,At Risk
C35928,29.99,2026-02-24,2026-02-24,1,65,New
C35942,29.99,2025-01-21,2025-01-21,1,464,At Risk
C35943,104.97,2026-04-20,2026-04-20,1,10,New
C35946,169.97,2025-01-13,2025-10-10,2,202,At Risk
C35949,309.95,2025-08-21,2026-01-19,3,101,Potential
C35959,269.97,2026-02-05,2026-02-05,1,84,New
C35964,179.98,2025-03-14,2025-03-14,1,412,At Risk
C35965,29.99,2025-05-02,2025-05-02,1,363,At Risk
C35967,89.97,2025-07-18,2025-07-18,1,286,At Risk
C35985,29.99,2025-04-23,2025-04-23,1,372,At Risk
C35988,104.97,2025-03-04,2025-03-04,1,422,At Risk
C35994,29.99,2025-04-24,2025-04-24,1,371,At Risk
C35998,59.97,2025-08-06,2025-08-06,1,267,At Risk
C36005,89.99,2025-04-10,2025-04-10,1,385,At Risk
C36029,99.98,2025-02-13,2025-02-13,1,441,At Risk
C36032,359.96,2026-03-31,2026-03-31,1,30,Loyal
C36037,269.97,2025-03-29,2025-03-29,1,397,At Risk
C36038,69.98,2025-09-05,2025-09-05,1,237,At Risk
C36055,29.99,2025-05-13,2025-05-13,1,352,At Risk
C36058,49.99,2026-04-22,2026-04-22,1,8,New
C36064,99.98,2025-05-03,2025-05-03,1,362,At Risk
C36065,89.97,2026-01-06,2026-01-06,1,114,New
C36066,69.98,2025-09-29,2025-09-29,1,213,At Risk
C36067,119.98,2025-01-26,2025-01-26,1,459,At Risk
C36076,119.96,2025-02-10,2025-02-10,1,444,At Risk
C36077,39.98,2025-11-08,2025-11-08,1,173,At Risk
C36081,269.97,2025-12-29,2025-12-29,1,122,At Risk
C36091,29.99,2025-12-27,2025-12-27,1,124,At Risk
C36104,34.99,2025-06-26,2025-06-26,1,308,At Risk
C36119,179.98,2025-12-06,2025-12-06,1,145,At Risk
C36122,174.95,2025-02-04,2025-02-04,1,450,At Risk
C36134,69.98,2026-03-16,2026-03-16,1,45,New
C36138,19.99,2025-11-11,2025-11-11,1,170,At Risk
C36143,49.99,2025-09-06,2025-09-06,1,236,At Risk
C36146,179.98,2026-04-21,2026-04-21,1,9,Loyal
C36149,29.99,2025-07-02,2025-07-02,1,302,At Risk
C36153,34.99,2025-05-25,2025-05-25,1,340,At Risk
C36155,179.97,2026-04-18,2026-04-18,1,12,Loyal
C36163,59.97,2025-01-29,2025-01-29,1,456,At Risk
C36164,29.99,2025-04-29,2025-04-29,1,366,At Risk
C36165,59.99,2025-08-31,2025-08-31,1,242,At Risk
C36175,29.99,2025-10-02,2025-10-02,1,210,At Risk
C36193,49.99,2025-03-31,2025-03-31,1,395,At Risk
C36210,104.97,2025-07-15,2025-07-15,1,289,At Risk
C36211,99.98,2026-01-18,2026-01-18,1,102,New
C36215,34.99,2025-07-04,2025-07-04,1,300,At Risk
C36223,34.99,2025-10-11,2025-10-11,1,201,At Risk
C36227,99.98,2025-02-09,2025-02-09,1,445,At Risk
C36232,69.98,2026-04-09,2026-04-09,1,21,New
C36248,39.98,2025-10-11,2025-10-11,1,201,At Risk
C36249,104.97,2025-02-22,2025-02-22,1,432,At Risk
C36257,49.99,2026-04-15,2026-04-15,1,15,New
C36264,359.94,2025-11-22,2025-12-06,2,145,At Risk
C36279,19.99,2025-12-09,2025-12-09,1,142,At Risk
C36333,59.97,2025-11-24,2025-11-24,1,157,At Risk
C36352,59.99,2025-02-01,2025-02-01,1,453,At Risk
C36355,209.94,2025-05-27,2025-06-20,2,314,At Risk
C36357,149.98,2025-12-01,2026-01-30,2,90,Potential
C36376,49.99,2025-07-06,2025-07-06,1,298,At Risk
C36391,34.99,2025-03-26,2025-03-26,1,400,At Risk
C36392,49.99,2025-07-07,2025-07-07,1,297,At Risk
C36424,149.97,2025-10-17,2025-10-17,1,195,At Risk
C36428,39.98,2025-01-01,2025-01-01,1,484,At Risk
C36438,59.99,2025-05-29,2025-05-29,1,336,At Risk
C36439,89.99,2026-02-26,2026-02-26,1,63,New
C36448,34.99,2025-01-09,2025-01-09,1,476,At Risk
C36450,89.99,2026-01-06,2026-01-06,1,114,New
C36461,89.99,2026-03-04,2026-03-04,1,57,New
C36479,119.96,2025-03-03,2025-03-03,1,423,At Risk
C36488,49.99,2025-05-10,2025-05-10,1,355,At Risk
C36489,199.96,2025-03-14,2025-03-14,1,412,At Risk
C36505,59.99,2025-06-08,2025-06-08,1,326,At Risk
C36515,49.99,2025-06-04,2025-06-04,1,330,At Risk
C36518,59.99,2025-11-29,2025-11-29,1,152,At Risk
C36527,249.95,2025-06-12,2025-06-12,1,322,At Risk
C36549,269.97,2025-03-18,2025-03-18,1,408,At Risk
C36553,59.99,2025-05-10,2025-05-10,1,355,At Risk
C36567,49.99,2025-05-08,2025-05-08,1,357,At Risk
C36571,29.99,2025-02-01,2025-02-01,1,453,At Risk
C36599,49.99,2025-05-25,2025-05-25,1,340,At Risk
C36600,34.99,2025-10-02,2025-10-02,1,210,At Risk
C36601,34.99,2025-11-30,2025-11-30,1,151,At Risk
C36605,19.99,2025-04-30,2025-04-30,1,365,At Risk
C36609,359.96,2025-04-20,2025-04-20,1,375,At Risk
C36610,279.96,2025-03-12,2025-11-16,2,165,At Risk
C36613,179.98,2026-04-18,2026-04-18,1,12,Loyal
C36624,59.97,2026-04-16,2026-04-16,1,14,New
C36630,59.98,2025-11-21,2025-11-21,1,160,At Risk
C36649,199.96,2026-01-23,2026-01-23,1,97,New
C36653,89.97,2026-02-16,2026-02-16,1,73,New
C36656,89.99,2025-11-18,2025-11-18,1,163,At Risk
C36665,29.99,2025-12-07,2025-12-07,1,144,At Risk
C36666,99.98,2025-09-17,2025-09-17,1,225,At Risk
C36668,39.98,2025-05-16,2025-05-16,1,349,At Risk
C36678,19.99,2026-04-11,2026-04-11,1,19,New
C36679,119.98,2025-07-07,2025-07-07,1,297,At Risk
C36687,39.98,2025-08-03,2025-08-03,1,270,At Risk
C36695,359.96,2025-03-29,2025-03-29,1,397,At Risk
C36696,179.98,2026-02-07,2026-02-07,1,82,New
C36707,119.98,2025-09-22,2025-09-22,1,220,At Risk
C36708,49.99,2025-09-23,2025-09-23,1,219,At Risk
C36709,269.97,2026-03-06,2026-03-06,1,55,Loyal
C36711,39.98,2025-01-18,2025-01-18,1,467,At Risk
C36725,29.99,2025-07-30,2025-07-30,1,274,At Risk
C36730,109.96000000000001,2025-04-25,2025-05-14,2,351,At Risk
C36732,119.98,2025-05-28,2025-05-28,1,337,At Risk
C36751,29.99,2026-03-01,2026-03-01,1,60,New
C36758,34.99,2025-01-16,2025-01-16,1,469,At Risk
C36762,59.99,2026-01-03,2026-01-03,1,117,New
C36763,29.99,2025-08-24,2025-08-24,1,249,At Risk
C36793,49.98,2025-08-04,2025-12-26,2,125,At Risk
C36798,34.99,2025-02-24,2025-02-24,1,430,At Risk
C36807,19.99,2025-04-03,2025-04-03,1,392,At Risk
C36809,89.99,2026-01-17,2026-01-17,1,103,New
C36813,29.99,2025-06-13,2025-06-13,1,321,At Risk
C36819,149.95,2025-10-03,2025-10-03,1,209,At Risk
C36831,119.96000000000001,2025-06-23,2025-10-21,2,191,At Risk
C36839,239.96,2026-01-29,2026-01-29,1,91,New
C36868,269.97,2025-12-01,2025-12-01,1,150,At Risk
C36876,89.99,2026-03-02,2026-03-02,1,59,New
C36877,79.96,2025-01-03,2025-09-22,2,220,At Risk
C36883,239.96,2025-02-18,2025-02-18,1,436,At Risk
C36886,19.99,2025-10-03,2025-10-03,1,209,At Risk
C36891,39.98,2025-09-19,2025-09-19,1,223,At Risk
C36897,99.98,2025-12-21,2025-12-21,1,130,At Risk
C36902,34.99,2025-02-01,2025-02-01,1,453,At Risk
C36909,34.99,2025-05-06,2025-05-06,1,359,At Risk
C36910,49.99,2025-12-22,2025-12-22,1,129,At Risk
C36920,49.99,2025-06-01,2025-06-01,1,333,At Risk
C36930,39.98,2025-12-28,2025-12-28,1,123,At Risk
C36931,29.99,2025-01-08,2025-01-08,1,477,At Risk
C36951,69.98,2025-01-16,2025-01-16,1,469,At Risk
C36965,149.97,2026-04-05,2026-04-05,1,25,New
C36967,89.97,2026-02-27,2026-02-27,1,62,New
C36973,59.99,2025-12-07,2025-12-07,1,144,At Risk
C36983,449.95,2025-06-30,2025-06-30,1,304,At Risk
C36989,49.99,2025-07-29,2025-07-29,1,275,At Risk
C36997,104.97,2025-12-14,2025-12-14,1,137,At Risk
C37006,239.96,2025-09-30,2025-09-30,1,212,At Risk
C37019,89.99,2025-02-02,2025-02-02,1,452,At Risk
C37020,79.96,2025-10-24,2025-10-24,1,188,At Risk
C37022,359.96,2025-11-15,2025-11-15,1,166,At Risk
C37034,89.99,2025-06-20,2025-06-20,1,314,At Risk
C37073,149.97,2025-12-11,2025-12-11,1,140,At Risk
C37078,49.99,2025-10-21,2025-10-21,1,191,At Risk
C37096,89.99,2025-02-19,2025-02-19,1,435,At Risk
C37140,59.99,2025-07-22,2025-07-22,1,282,At Risk
C37161,179.96,2025-02-02,2025-03-07,2,419,At Risk
C37163,99.98,2025-05-04,2025-05-04,1,361,At Risk
C37167,99.97,2025-09-12,2025-11-24,2,157,At Risk
C37173,89.99,2026-04-17,2026-04-17,1,13,New
C37195,89.99,2025-11-17,2025-11-17,1,164,At Risk
C37205,59.97,2025-12-10,2025-12-10,1,141,At Risk
C37225,49.98,2026-02-20,2026-04-24,2,6,Potential
C37226,59.98,2025-11-02,2025-11-02,1,179,At Risk
C37233,149.97,2025-05-11,2025-11-05,2,176,At Risk
C37253,99.98,2025-03-20,2025-03-20,1,406,At Risk
C37255,49.99,2025-05-31,2025-05-31,1,334,At Risk
C37259,119.96,2025-02-22,2025-02-22,1,432,At Risk
C37265,99.98,2025-02-25,2025-02-25,1,429,At Risk
C37268,239.96,2025-03-17,2025-03-17,1,409,At Risk
C37271,29.99,2025-12-10,2025-12-10,1,141,At Risk
C37286,179.98,2025-06-11,2025-06-11,1,323,At Risk
C37302,359.96,2026-03-17,2026-03-17,1,44,Loyal
C37304,269.97,2025-05-25,2025-05-25,1,340,At Risk
C37313,59.99,2025-09-09,2025-09-09,1,233,At Risk
C37317,69.98,2025-09-14,2025-09-14,1,228,At Risk
C37321,59.97,2025-09-01,2025-09-01,1,241,At Risk
C37324,59.97,2025-03-30,2025-03-30,1,396,At Risk
C37341,89.99,2025-03-07,2025-03-07,1,419,At Risk
C37355,34.99,2025-04-02,2025-04-02,1,393,At Risk
C37362,269.97,2025-02-05,2025-02-05,1,449,At Risk
C37366,99.97,2025-06-17,2025-11-25,2,156,At Risk
C37373,59.98,2026-03-08,2026-03-08,1,53,New
C37378,179.98,2025-12-17,2025-12-17,1,134,At Risk
C37388,79.96,2025-07-16,2025-07-16,1,288,At Risk
C37406,79.98,2025-01-19,2025-12-12,2,139,At Risk
C37407,34.99,2025-10-20,2025-10-20,1,192,At Risk
C37410,89.97,2025-09-14,2025-09-14,1,228,At Risk
C37415,49.99,2025-03-08,2025-03-08,1,418,At Risk
C37428,19.99,2025-01-13,2025-01-13,1,472,At Risk
C37430,89.97,2025-11-11,2025-11-11,1,170,At Risk
C37437,89.99,2025-03-08,2025-03-08,1,418,At Risk
C37465,269.97,2025-03-31,2025-03-31,1,395,At Risk
C37466,59.98,2026-01-03,2026-01-03,1,117,New
C37467,89.99,2025-08-28,2025-08-28,1,245,At Risk
C37470,89.97,2026-01-04,2026-01-04,1,116,New
C37477,59.98,2025-10-05,2025-10-05,1,207,At Risk
C37487,29.99,2025-01-01,2025-01-01,1,484,At Risk
C37494,269.97,2025-01-07,2025-01-07,1,478,At Risk
C37495,19.99,2026-03-20,2026-03-20,1,41,New
C37498,99.98,2026-03-29,2026-03-29,1,32,New
C37521,19.99,2025-07-02,2025-07-02,1,302,At Risk
C37542,34.99,2025-12-17,2025-12-17,1,134,At Risk
C37545,19.99,2026-03-30,2026-03-30,1,31,New
C37555,49.99,2025-04-26,2025-04-26,1,369,At Risk
C37568,89.97,2025-03-11,2025-03-11,1,415,At Risk
C37578,59.99,2025-09-22,2025-09-22,1,220,At Risk
C37581,19.99,2026-04-09,2026-04-09,1,21,New
C37585,149.97,2026-03-22,2026-03-22,1,39,New
C37587,119.98,2025-12-18,2025-12-18,1,133,At Risk
C37593,179.98,2026-02-10,2026-02-10,1,79,New
C37604,179.98,2026-02-21,2026-02-21,1,68,New
C37609,89.99,2025-06-19,2025-06-19,1,315,At Risk
C37611,29.99,2026-04-07,2026-04-07,1,23,New
C37624,174.95,2025-03-20,2025-03-20,1,406,At Risk
C37627,49.99,2025-08-15,2025-08-15,1,258,At Risk
C37628,89.99,2025-08-25,2025-08-25,1,248,At Risk
C37629,49.99,2026-01-23,2026-01-23,1,97,New
C37645,179.97,2025-11-17,2025-11-17,1,164,At Risk
C37648,69.98,2025-07-09,2025-07-09,1,295,At Risk
C37650,119.98,2025-01-05,2025-01-05,1,480,At Risk
C37658,139.96,2025-06-29,2025-06-29,1,305,At Risk
C37667,29.99,2026-04-20,2026-04-20,1,10,New
C37668,59.98,2025-04-12,2025-04-12,1,383,At Risk
C37671,179.98,2025-08-06,2025-08-06,1,267,At Risk
C37680,89.99,2026-01-10,2026-01-10,1,110,New
C37697,59.98,2025-08-10,2025-08-10,1,263,At Risk
C37703,34.99,2025-01-17,2025-01-17,1,468,At Risk
C37709,99.95,2026-03-15,2026-03-15,1,46,New
C37743,49.99,2025-05-23,2025-05-23,1,342,At Risk
C37747,149.95,2025-09-17,2025-09-17,1,225,At Risk
C37751,89.99,2026-04-09,2026-04-09,1,21,New
C37756,29.99,2026-03-09,2026-03-09,1,52,New
C37765,29.99,2026-02-12,2026-02-12,1,77,New
C37769,359.96,2025-09-04,2025-09-04,1,238,At Risk
C37782,59.99,2025-01-25,2025-01-25,1,460,At Risk
C37785,89.97,2025-12-22,2025-12-22,1,129,At Risk
C37790,59.99,2025-03-26,2025-03-26,1,400,At Risk
C37793,19.99,2025-09-17,2025-09-17,1,225,At Risk
C37795,39.98,2026-04-04,2026-04-04,1,26,New
C37809,49.99,2025-02-10,2025-02-10,1,444,At Risk
C37828,34.99,2026-03-29,2026-03-29,1,32,New
C37833,49.99,2025-10-18,2025-10-18,1,194,At Risk
C37838,179.98,2025-12-19,2025-12-19,1,132,At Risk
C37839,89.99,2025-06-08,2025-06-08,1,326,At Risk
C37844,19.99,2025-03-27,2025-03-27,1,399,At Risk
C37853,49.99,2025-05-30,2025-05-30,1,335,At Risk
C37863,19.99,2025-11-16,2025-11-16,1,165,At Risk
C37866,34.99,2025-07-16,2025-07-16,1,288,At Risk
C37869,19.99,2026-01-01,2026-01-01,1,119,New
C37876,59.98,2026-02-04,2026-02-04,1,85,New
C37887,89.99,2025-10-10,2025-10-10,1,202,At Risk
C37888,49.99,2025-02-26,2025-02-26,1,428,At Risk
C37900,49.99,2025-03-31,2025-03-31,1,395,At Risk
C37901,179.98,2025-03-19,2025-03-19,1,407,At Risk
C37912,89.99,2025-07-02,2025-07-02,1,302,At Risk
C37922,34.99,2025-11-06,2025-11-06,1,175,At Risk
C37943,119.98,2026-03-21,2026-03-21,1,40,New
C37947,34.99,2025-04-09,2025-04-09,1,386,At Risk
C37960,139.96,2025-01-21,2025-01-21,1,464,At Risk
C37966,179.98,2025-09-29,2025-09-29,1,213,At Risk
C37972,69.98,2025-05-21,2025-05-21,1,344,At Risk
C37979,34.99,2025-12-20,2025-12-20,1,131,At Risk
C37980,34.99,2026-01-26,2026-01-26,1,94,New
C37981,89.97,2025-03-08,2025-03-08,1,418,At Risk
C37985,119.98,2025-01-03,2025-01-03,1,482,At Risk
C37995,29.99,2025-06-22,2025-06-22,1,312,At Risk
C38015,49.99,2025-02-19,2025-02-19,1,435,At Risk
C38021,49.99,2025-05-13,2025-05-13,1,352,At Risk
C38022,29.99,2025-01-31,2025-01-31,1,454,At Risk
C38031,59.99,2025-06-13,2025-06-13,1,321,At Risk
C38034,49.99,2025-06-09,2025-06-09,1,325,At Risk
C38036,39.98,2025-03-18,2025-03-18,1,408,At Risk
C38048,59.99,2026-01-26,2026-01-26,1,94,New
C38049,59.98,2025-11-10,2025-11-10,1,171,At Risk
C38055,89.99,2025-06-05,2025-06-05,1,329,At Risk
C38064,89.97,2025-05-05,2025-05-05,1,360,At Risk
C38076,19.99,2025-03-20,2025-03-20,1,406,At Risk
C38087,89.99,2025-09-19,2025-09-19,1,223,At Risk
C38089,89.99,2025-11-03,2025-11-03,1,178,At Risk
C38095,179.98,2026-01-30,2026-01-30,1,90,New
C38104,174.95,2025-10-12,2025-10-12,1,200,At Risk
C38110,19.99,2025-01-09,2025-01-09,1,476,At Risk
C38123,59.99,2026-03-11,2026-03-11,1,50,New
C38127,49.99,2025-01-06,2025-01-06,1,479,At Risk
C38128,34.99,2025-02-09,2025-02-09,1,445,At Risk
C38133,49.99,2025-11-05,2025-11-05,1,176,At Risk
C38140,174.95,2025-03-31,2025-03-31,1,395,At Risk
C38149,59.97,2025-05-24,2025-05-24,1,341,At Risk
C38154,179.97,2026-04-02,2026-04-02,1,28,Loyal
C38159,99.98,2025-09-04,2025-09-04,1,238,At Risk
C38161,29.99,2025-10-11,2025-10-11,1,201,At Risk
C38182,59.97,2025-08-25,2025-08-25,1,248,At Risk
C38183,104.97,2025-06-17,2026-02-08,2,81,Potential
C38189,179.98,2025-10-28,2025-10-28,1,184,At Risk
C38199,89.99,2025-01-14,2025-01-14,1,471,At Risk
C38200,449.95,2025-02-26,2025-02-26,1,428,At Risk
C38213,179.98,2025-06-06,2025-06-06,1,328,At Risk
C38219,239.96,2025-11-30,2025-11-30,1,151,At Risk
C38224,59.99,2025-08-21,2025-08-21,1,252,At Risk
C38225,89.97,2026-03-29,2026-03-29,1,32,New
C38226,119.98,2026-01-28,2026-01-28,1,92,New
C38233,119.98,2025-11-10,2025-11-10,1,171,At Risk
C38235,69.98,2025-02-23,2025-02-23,1,431,At Risk
C38244,89.97,2025-08-20,2025-08-20,1,253,At Risk
C38273,119.96,2025-02-01,2025-02-01,1,453,At Risk
C38282,29.99,2026-03-14,2026-03-14,1,47,New
C38316,49.99,2025-03-09,2025-03-09,1,417,At Risk
C38335,29.99,2025-05-16,2025-05-16,1,349,At Risk
C38337,179.97,2025-09-19,2025-09-19,1,223,At Risk
C38354,39.98,2025-11-12,2025-11-12,1,169,At Risk
C38364,99.98,2025-12-30,2025-12-30,1,121,At Risk
C38366,179.98,2025-02-10,2025-02-10,1,444,At Risk
C38375,119.98,2025-07-28,2025-07-28,1,276,At Risk
C38377,59.99,2025-11-15,2025-11-15,1,166,At Risk
C38383,19.99,2025-07-14,2025-07-14,1,290,At Risk
C38386,49.99,2025-07-01,2025-07-01,1,303,At Risk
