customer_id,monetary,first_order,last_order,frequency,recency_days,segment
C20795,59.99,2025-04-13,2025-04-13,1,382,At Risk
C20822,179.97,2025-06-08,2025-06-08,1,326,At Risk
C20826,299.95,2025-02-14,2025-02-14,1,440,At Risk
C20827,69.98,2025-08-02,2025-08-02,1,271,At Risk
C20842,69.98,2025-07-25,2025-07-25,1,279,At Risk
C20845,99.98,2026-03-23,2026-03-23,1,38,New
C20855,59.99,2025-07-18,2025-07-18,1,286,At Risk
C20871,89.99,2025-01-04,2025-01-04,1,481,At Risk
C20880,19.99,2025-11-09,2025-11-09,1,172,At Risk
C20887,59.99,2025-02-17,2025-02-17,1,437,At Risk
C20889,34.99,2026-04-18,2026-04-18,1,12,New
C20898,29.99,2025-10-04,2025-10-04,1,208,At Risk
C20930,104.97,2026-03-24,2026-03-24,1,37,New
C20932,149.97,2025-05-26,2025-05-26,1,339,At Risk
C20935,179.97,2025-05-26,2025-05-26,1,339,At Risk
C20939,89.99,2025-09-20,2025-09-20,1,222,At Risk
C20947,34.99,2026-01-20,2026-01-20,1,100,New
C20956,39.98,2025-02-06,2025-02-06,1,448,At Risk
C20966,89.99,2025-06-02,2025-06-02,1,332,At Risk
C20967,199.96,2025-09-15,2025-09-15,1,227,At Risk
C20970,69.98,2025-01-13,2025-01-13,1,472,At Risk
C20974,89.97,2025-10-02,2025-10-02,1,210,At Risk
C20996,179.97,2025-02-26,2025-02-26,1,428,At Risk
C21001,34.99,2025-08-17,2025-08-17,1,256,At Risk
C21006,69.98,2025-05-21,2025-05-21,1,344,At Risk
C21020,29.99,2025-08-27,2025-08-27,1,246,At Risk
C21021,89.99,2025-07-10,2025-07-10,1,294,At Risk
C21034,34.99,2025-02-14,2025-02-14,1,440,At Risk
C21037,39.98,2025-02-08,2025-02-08,1,446,At Risk
C21039,139.96,2025-11-26,2025-11-26,1,155,At Risk
C21045,19.99,2025-09-29,2025-09-29,1,213,At Risk
C21052,79.96,2025-12-08,2025-12-08,1,143,At Risk
C21059,179.97,2025-03-05,2025-03-05,1,421,At Risk
C21069,19.99,2025-09-07,2025-09-07,1,235,At Risk
C21070,89.97,2026-04-14,2026-04-14,1,16,New
C21072,139.96,2026-04-28,2026-04-28,1,2,New
C21085,89.99,2026-04-17,2026-04-17,1,13,New
C21087,29.99,2025-03-25,2025-03-25,1,401,At Risk
C21089,59.97,2026-03-01,2026-03-01,1,60,New
C21091,119.96,2025-01-08,2025-01-08,1,477,At Risk
C21092,49.99,2025-02-24,2025-02-24,1,430,At Risk
C21133,64.98,2025-03-01,2025-04-30,2,365,At Risk
C21140,99.98,2026-03-21,2026-03-21,1,40,New
C21147,29.99,2025-09-23,2025-09-23,1,219,At Risk
C21153,199.96,2025-04-25,2025-04-25,1,370,At Risk
C21164,359.96,2025-10-21,2025-10-21,1,191,At Risk
C21170,39.98,2026-03-17,2026-03-17,1,44,New
C21187,234.95000000000002,2025-05-19,2025-08-04,2,269,At Risk
C21189,239.96,2025-11-30,2025-11-30,1,151,At Risk
C21190,309.94,2025-05-22,2025-08-21,3,252,At Risk
C21213,59.99,2025-11-20,2025-11-20,1,161,At Risk
C21234,179.97,2025-01-02,2025-01-02,1,483,At Risk
C21242,29.99,2025-10-03,2025-10-03,1,209,At Risk
C21246,59.97,2025-05-17,2025-05-17,1,348,At Risk
C21247,59.99,2025-09-22,2025-09-22,1,220,At Risk
C21250,59.99,2025-05-12,2025-05-12,1,353,At Risk
C21251,269.97,2025-12-12,2025-12-12,1,139,At Risk
C21270,99.98,2026-01-09,2026-01-09,1,111,New
C21300,89.99,2026-02-11,2026-02-11,1,78,New
C21302,49.99,2025-01-13,2025-01-13,1,472,At Risk
C21308,149.97,2026-02-21,2026-02-21,1,68,New
C21309,99.98,2026-04-25,2026-04-25,1,5,New
C21310,79.96,2025-04-29,2025-04-29,1,366,At Risk
C21315,104.97,2025-11-02,2025-11-02,1,179,At Risk
C21321,104.97,2025-02-20,2025-02-20,1,434,At Risk
C21324,119.98,2025-10-14,2025-10-14,1,198,At Risk
C21325,174.95,2025-11-16,2025-11-16,1,165,At Risk
C21335,19.99,2025-12-19,2025-12-19,1,132,At Risk
C21336,119.98,2025-03-12,2025-03-12,1,414,At Risk
C21341,119.98,2026-02-12,2026-02-12,1,77,New
C21357,89.99,2025-05-08,2025-05-08,1,357,At Risk
C21359,29.99,2025-06-17,2025-06-17,1,317,At Risk
C21363,89.97,2025-06-18,2025-06-18,1,316,At Risk
C21367,179.98,2025-01-20,2025-01-20,1,465,At Risk
C21368,104.97,2025-12-02,2025-12-02,1,149,At Risk
C21379,59.99,2026-03-16,2026-03-16,1,45,New
C21390,19.99,2025-05-21,2025-05-21,1,344,At Risk
C21397,39.98,2025-04-02,2025-04-02,1,393,At Risk
C21416,119.98,2025-01-03,2025-01-03,1,482,At Risk
C21433,119.98,2026-04-29,2026-04-29,1,1,New
C21435,34.99,2025-11-21,2025-11-21,1,160,At Risk
C21443,129.97,2025-03-22,2025-09-05,2,237,At Risk
C21455,149.97,2025-02-27,2025-02-27,1,427,At Risk
C21462,34.99,2025-08-07,2025-08-07,1,266,At Risk
C21465,29.99,2026-02-10,2026-02-10,1,79,New
C21486,199.96,2025-03-03,2025-03-03,1,423,At Risk
C21493,29.99,2025-11-12,2025-11-12,1,169,At Risk
C21501,29.99,2025-06-24,2025-06-24,1,310,At Risk
C21514,119.98,2025-07-12,2025-07-12,1,292,At Risk
C21517,179.98,2025-05-18,2025-05-18,1,347,At Risk
C21521,99.98,2026-02-21,2026-02-21,1,68,New
C21526,19.99,2025-08-18,2025-08-18,1,255,At Risk
C21556,119.98,2025-12-08,2025-12-08,1,143,At Risk
C21559,139.96,2025-12-30,2025-12-30,1,121,At Risk
C21562,199.95000000000002,2025-11-16,2025-11-27,2,154,At Risk
C21566,49.99,2026-03-12,2026-03-12,1,49,New
C21576,59.99,2025-05-28,2025-05-28,1,337,At Risk
C21578,19.99,2025-08-04,2025-08-04,1,269,At Risk
C21580,59.99,2025-04-11,2025-04-11,1,384,At Risk
C21592,89.99,2025-01-09,2025-01-09,1,476,At Risk
C21598,34.99,2026-04-03,2026-04-03,1,27,New
C21604,29.99,2025-10-03,2025-10-03,1,209,At Risk
C21616,69.98,2026-03-07,2026-03-07,1,54,New
C21627,99.98,2025-01-31,2025-01-31,1,454,At Risk
C21640,99.98,2025-05-15,2025-05-15,1,350,At Risk
C21650,29.99,2025-12-26,2025-12-26,1,125,At Risk
C21663,59.99,2025-09-27,2025-09-27,1,215,At Risk
C21666,89.99,2025-08-11,2025-08-11,1,262,At Risk
C21690,89.97,2026-03-20,2026-03-20,1,41,New
C21691,89.99,2025-11-16,2025-11-16,1,165,At Risk
C21710,29.99,2026-04-03,2026-04-03,1,27,New
C21735,89.99,2025-11-03,2025-11-03,1,178,At Risk
C21748,89.99,2026-04-18,2026-04-18,1,12,New
C21758,29.99,2025-01-04,2025-01-04,1,481,At Risk
C21770,59.98,2026-04-25,2026-04-25,1,5,New
C21779,34.99,2026-01-01,2026-01-01,1,119,New
C21787,39.98,2026-01-28,2026-01-28,1,92,New
C21802,49.99,2025-11-07,2025-11-07,1,174,At Risk
C21804,59.97,2025-01-22,2025-01-22,1,463,At Risk
C21819,59.98,2025-10-22,2025-10-22,1,190,At Risk
C21823,239.96,2025-12-29,2025-12-29,1,122,At Risk
C21829,139.96,2025-05-07,2025-05-07,1,358,At Risk
C21837,239.97,2025-01-18,2025-06-30,2,304,At Risk
C21847,69.98,2025-12-19,2025-12-19,1,132,At Risk
C21856,99.98,2025-04-04,2025-04-04,1,391,At Risk
C21862,499.94,2025-05-22,2025-11-16,2,165,At Risk
C21863,19.99,2025-10-02,2025-10-02,1,210,At Risk
C21871,89.99,2025-08-04,2025-08-04,1,269,At Risk
C21873,34.99,2025-07-31,2025-07-31,1,273,At Risk
C21890,179.97,2025-12-29,2025-12-29,1,122,At Risk
C21901,39.98,2025-06-08,2025-06-08,1,326,At Risk
C21911,99.98,2025-05-24,2025-05-24,1,341,At Risk
C21921,119.98,2025-01-27,2025-01-27,1,458,At Risk
C21925,29.99,2025-02-04,2025-02-04,1,450,At Risk
C21926,69.98,2025-08-12,2025-08-12,1,261,At Risk
C21938,119.98,2026-03-23,2026-03-23,1,38,New
C21944,119.98,2025-06-12,2025-06-12,1,322,At Risk
C21955,119.98,2026-01-03,2026-01-03,1,117,New
C21968,59.98,2025-06-19,2025-06-19,1,315,At Risk
C21974,359.96,2025-11-09,2025-11-09,1,172,At Risk
C21988,99.95,2025-02-16,2025-02-16,1,438,At Risk
C22018,34.99,2025-12-27,2025-12-27,1,124,At Risk
C22026,59.99,2026-01-28,2026-01-28,1,92,New
C22033,359.96,2025-10-31,2025-10-31,1,181,At Risk
C22043,119.96,2026-03-04,2026-03-04,1,57,New
C22046,19.99,2025-06-19,2025-06-19,1,315,At Risk
C22063,29.99,2026-02-22,2026-02-22,1,67,New
C22069,29.99,2025-01-09,2025-01-09,1,476,At Risk
C22071,34.99,2025-08-27,2025-08-27,1,246,At Risk
C22072,89.99,2025-12-18,2025-12-18,1,133,At Risk
C22079,89.99,2025-12-10,2025-12-10,1,141,At Risk
C22084,269.97,2025-08-11,2025-08-11,1,262,At Risk
C22105,104.97,2026-04-27,2026-04-27,1,3,New
C22154,119.98,2026-01-26,2026-01-26,1,94,New
C22155,89.99,2025-03-31,2025-03-31,1,395,At Risk
C22171,199.96,2025-06-24,2025-06-24,1,310,At Risk
C22199,29.99,2025-03-15,2025-03-15,1,411,At Risk
C22201,59.99,2025-05-31,2025-05-31,1,334,At Risk
C22209,59.97,2025-02-24,2025-02-24,1,430,At Risk
C22213,19.99,2025-12-06,2025-12-06,1,145,At Risk
C22226,89.99,2025-05-04,2025-05-04,1,361,At Risk
C22228,119.98,2025-10-11,2025-10-11,1,201,At Risk
C22236,89.99,2025-04-13,2025-04-13,1,382,At Risk
C22255,89.99,2026-02-20,2026-02-20,1,69,New
C22289,29.99,2025-03-03,2025-03-03,1,423,At Risk
C22292,59.99,2025-11-22,2025-11-22,1,159,At Risk
C22303,29.99,2025-11-21,2025-11-21,1,160,At Risk
C22310,59.99,2026-02-20,2026-02-20,1,69,New
C22324,19.99,2025-02-04,2025-02-04,1,450,At Risk
C22326,59.99,2025-02-01,2025-02-01,1,453,At Risk
C22332,104.97,2025-05-03,2025-05-03,1,362,At Risk
C22334,89.99,2025-09-16,2025-09-16,1,226,At Risk
C22336,179.98,2025-03-05,2025-03-05,1,421,At Risk
C22343,59.99,2026-03-01,2026-03-01,1,60,New
C22346,29.99,2025-04-30,2025-04-30,1,365,At Risk
C22358,34.99,2025-05-28,2025-05-28,1,337,At Risk
C22361,49.99,2026-02-16,2026-02-16,1,73,New
C22369,49.99,2025-11-19,2025-11-19,1,162,At Risk
C22370,189.97,2025-01-19,2025-11-22,2,159,At Risk
C22377,69.98,2025-04-13,2025-04-13,1,382,At Risk
C22381,34.99,2025-12-26,2025-12-26,1,125,At Risk
C22382,269.97,2025-05-29,2025-05-29,1,336,At Risk
C22384,199.96,2025-12-25,2025-12-25,1,126,At Risk
C22387,179.97,2025-11-28,2025-11-28,1,153,At Risk
C22393,29.99,2025-10-17,2025-10-17,1,195,At Risk
C22394,179.98,2026-02-04,2026-02-04,1,85,New
C22395,89.99,2025-03-11,2025-03-11,1,415,At Risk
C22425,34.99,2025-12-13,2025-12-13,1,138,At Risk
C22433,34.99,2025-11-06,2025-11-06,1,175,At Risk
C22464,59.98,2026-04-09,2026-04-09,1,21,New
C22467,49.99,2025-12-05,2025-12-05,1,146,At Risk
C22487,104.97,2026-01-13,2026-01-13,1,107,New
C22512,199.96,2025-04-08,2025-04-08,1,387,At Risk
C22532,59.99,2026-03-27,2026-03-27,1,34,New
C22535,59.99,2026-02-02,2026-02-02,1,87,New
C22539,104.97,2025-11-09,2025-11-09,1,172,At Risk
C22549,79.98,2025-05-28,2026-03-11,2,50,Potential
C22613,29.99,2026-01-12,2026-01-12,1,108,New
C22614,49.99,2026-02-03,2026-02-03,1,86,New
C22631,59.99,2026-03-09,2026-03-09,1,52,New
C22643,19.99,2025-09-09,2025-09-09,1,233,At Risk
C22648,89.99,2025-08-22,2025-08-22,1,251,At Risk
C22658,89.99,2025-02-20,2025-02-20,1,434,At Risk
C22660,199.96,2025-11-16,2025-11-16,1,165,At Risk
C22668,59.97,2025-03-09,2025-03-09,1,417,At Risk
C22672,199.96,2025-05-18,2025-05-18,1,347,At Risk
C22684,59.99,2025-11-14,2025-11-14,1,167,At Risk
C22687,29.99,2026-04-02,2026-04-02,1,28,New
C22714,59.99,2025-11-23,2025-11-23,1,158,At Risk
C22718,99.98,2025-04-01,2025-04-01,1,394,At Risk
C22722,149.97,2025-12-02,2025-12-02,1,149,At Risk
C22724,69.98,2025-05-06,2025-05-06,1,359,At Risk
C22725,59.98,2025-01-10,2025-01-10,1,475,At Risk
C22734,49.99,2026-03-04,2026-03-04,1,57,New
C22745,89.99,2025-03-08,2025-03-08,1,418,At Risk
C22762,49.98,2025-11-01,2026-02-27,2,62,Potential
C22785,179.97,2025-07-01,2025-07-01,1,303,At Risk
C22795,34.99,2025-09-21,2025-09-21,1,221,At Risk
C22804,179.98,2025-05-31,2025-05-31,1,334,At Risk
C22805,89.99,2025-12-08,2025-12-08,1,143,At Risk
C22806,89.97,2025-04-21,2025-04-21,1,374,At Risk
C22813,59.99,2026-01-26,2026-01-26,1,94,New
C22818,179.97,2025-03-13,2025-03-13,1,413,At Risk
C22822,34.99,2026-03-12,2026-03-12,1,49,New
C22834,59.97,2025-10-20,2025-10-20,1,192,At Risk
C22842,149.97,2025-01-27,2025-01-27,1,458,At Risk
C22850,304.93,2025-09-30,2026-04-20,2,10,Loyal
C22861,39.98,2025-10-31,2025-10-31,1,181,At Risk
C22862,34.99,2025-05-08,2025-05-08,1,357,At Risk
C22864,49.99,2025-10-24,2025-10-24,1,188,At Risk
C22865,49.99,2025-10-25,2025-10-25,1,187,At Risk
C22866,139.96,2025-04-09,2025-04-09,1,386,At Risk
C22869,49.99,2025-03-22,2025-03-22,1,404,At Risk
C22890,249.95,2025-11-14,2025-11-14,1,167,At Risk
C22895,29.99,2025-02-09,2025-02-09,1,445,At Risk
C22912,29.99,2025-07-12,2025-07-12,1,292,At Risk
C22913,34.99,2025-02-14,2025-02-14,1,440,At Risk
C22917,99.98,2025-09-23,2025-09-23,1,219,At Risk
C22922,59.99,2025-10-26,2025-10-26,1,186,At Risk
C22934,34.99,2025-01-08,2025-01-08,1,477,At Risk
C22939,29.99,2025-02-26,2025-02-26,1,428,At Risk
C22945,89.99,2025-11-06,2025-11-06,1,175,At Risk
C22948,49.99,2025-11-15,2025-11-15,1,166,At Risk
C22963,119.98,2025-07-13,2025-07-13,1,291,At Risk
C22979,89.99,2025-12-15,2025-12-15,1,136,At Risk
C22987,234.95000000000002,2025-06-05,2025-12-26,2,125,At Risk
C22991,39.98,2025-03-06,2025-03-06,1,420,At Risk
C23002,39.98,2025-02-19,2025-02-19,1,435,At Risk
C23021,89.99,2025-11-25,2025-11-25,1,156,At Risk
C23041,19.99,2026-01-25,2026-01-25,1,95,New
C23045,99.98,2025-03-02,2025-03-02,1,424,At Risk
C23050,49.99,2025-12-24,2025-12-24,1,127,At Risk
C23053,59.98,2025-07-15,2025-07-15,1,289,At Risk
C23061,89.99,2025-03-11,2025-03-11,1,415,At Risk
C23064,179.98,2026-03-26,2026-03-26,1,35,Loyal
C23074,89.99,2025-04-08,2025-04-08,1,387,At Risk
C23081,19.99,2025-07-10,2025-07-10,1,294,At Risk
C23091,59.97,2025-01-20,2025-12-09,2,142,At Risk
C23093,19.99,2025-11-20,2025-11-20,1,161,At Risk
C23103,59.99,2025-08-04,2025-08-04,1,269,At Risk
C23114,179.97,2026-01-30,2026-01-30,1,90,New
C23117,29.99,2025-06-20,2025-06-20,1,314,At Risk
C23125,29.99,2025-08-29,2025-08-29,1,244,At Risk
C23146,104.97,2025-02-12,2025-02-12,1,442,At Risk
C23153,149.97,2025-09-25,2025-09-25,1,217,At Risk
C23162,269.96999999999997,2025-12-13,2026-03-24,2,37,Loyal
C23165,89.99,2025-09-08,2025-09-08,1,234,At Risk
C23186,89.99,2025-12-29,2025-12-29,1,122,At Risk
C23190,49.99,2025-12-13,2025-12-13,1,138,At Risk
C23221,269.97,2026-01-14,2026-01-14,1,106,New
C23237,34.99,2026-03-15,2026-03-15,1,46,New
C23241,269.97,2025-11-09,2025-11-09,1,172,At Risk
C23242,19.99,2025-01-03,2025-01-03,1,482,At Risk
C23258,19.99,2025-02-08,2025-02-08,1,446,At Risk
C23262,89.97,2025-01-26,2025-01-26,1,459,At Risk
C23263,109.97999999999999,2025-04-13,2026-01-15,2,105,Potential
C23268,269.97,2025-07-18,2025-07-18,1,286,At Risk
C23274,19.99,2025-02-27,2025-02-27,1,427,At Risk
C23286,149.97,2025-03-03,2025-03-03,1,423,At Risk
C23287,179.98,2025-10-24,2025-10-24,1,188,At Risk
C23294,89.99,2025-08-07,2025-08-07,1,266,At Risk
C23319,29.99,2025-10-14,2025-10-14,1,198,At Risk
C23326,269.97,2025-07-05,2025-07-05,1,299,At Risk
C23351,59.97,2025-10-03,2025-10-03,1,209,At Risk
C23360,34.99,2025-12-03,2025-12-03,1,148,At Risk
C23366,269.97,2025-07-29,2025-07-29,1,275,At Risk
C23368,269.97,2025-07-13,2025-07-13,1,291,At Risk
C23369,89.99,2026-01-28,2026-01-28,1,92,New
C23370,59.98,2026-04-09,2026-04-09,1,21,New
C23387,104.96,2025-03-04,2025-11-05,3,176,At Risk
C23428,49.99,2025-08-14,2025-08-14,1,259,At Risk
C23432,19.99,2025-05-09,2025-05-09,1,356,At Risk
C23443,89.99,2025-11-27,2025-11-27,1,154,At Risk
C23467,199.96,2026-01-27,2026-01-27,1,93,New
C23473,179.98,2025-09-01,2025-09-01,1,241,At Risk
C23475,59.99,2025-12-23,2025-12-23,1,128,At Risk
C23482,269.97,2025-10-31,2025-10-31,1,181,At Risk
C23504,59.99,2025-03-16,2025-03-16,1,410,At Risk
C23511,89.99,2026-02-26,2026-02-26,1,63,New
C23518,49.99,2025-09-20,2025-09-20,1,222,At Risk
C23525,34.99,2025-09-06,2025-09-06,1,236,At Risk
C23532,69.98,2025-08-13,2025-08-13,1,260,At Risk
C23554,59.98,2025-01-12,2025-01-12,1,473,At Risk
C23556,99.98,2025-05-21,2025-05-21,1,344,At Risk
C23586,99.95,2025-02-15,2025-02-15,1,439,At Risk
C23589,34.99,2025-03-26,2025-03-26,1,400,At Risk
C23600,49.99,2025-01-09,2025-01-09,1,476,At Risk
C23608,29.99,2026-04-28,2026-04-28,1,2,New
C23611,179.98,2025-08-17,2025-08-17,1,256,At Risk
C23614,49.99,2025-04-22,2025-04-22,1,373,At Risk
C23615,59.99,2025-01-11,2025-01-11,1,474,At Risk
C23625,359.96,2025-10-29,2025-10-29,1,183,At Risk
C23639,49.99,2025-11-25,2025-11-25,1,156,At Risk
C23666,49.99,2025-05-04,2025-05-04,1,361,At Risk
C23668,179.97,2025-11-28,2025-11-28,1,153,At Risk
C23700,19.99,2026-02-02,2026-02-02,1,87,New
C23721,269.97,2025-07-16,2025-07-16,1,288,At Risk
C23723,104.97,2026-01-02,2026-01-02,1,118,New
C23748,34.99,2025-07-24,2025-07-24,1,280,At Risk
C23750,29.99,2025-04-11,2025-04-11,1,384,At Risk
C23753,99.98,2025-09-18,2025-09-18,1,224,At Risk
C23764,99.95,2026-01-11,2026-01-11,1,109,New
C23771,59.99,2025-12-29,2025-12-29,1,122,At Risk
C23781,199.96,2026-03-19,2026-03-19,1,42,Loyal
C23785,49.99,2025-11-01,2025-11-01,1,180,At Risk
C23791,39.98,2025-08-22,2025-08-22,1,251,At Risk
C23808,29.99,2025-11-18,2025-11-18,1,163,At Risk
C23835,119.98,2025-11-22,2025-11-22,1,159,At Risk
C23847,179.98,2025-04-28,2025-04-28,1,367,At Risk
C23856,59.99,2025-05-11,2025-05-11,1,354,At Risk
C23868,59.98,2025-04-23,2025-04-23,1,372,At Risk
C23886,469.94,2025-02-24,2025-02-24,2,430,At Risk
C23887,29.99,2025-07-16,2025-07-16,1,288,At Risk
C23893,139.96,2025-02-23,2025-11-27,3,154,At Risk
C23896,359.96,2025-07-06,2025-07-06,1,298,At Risk
C23905,29.99,2025-12-03,2025-12-03,1,148,At Risk
C23932,69.98,2025-07-30,2025-07-30,1,274,At Risk
C23960,104.97,2025-06-25,2025-06-25,1,309,At Risk
C23971,29.99,2025-11-27,2025-11-27,1,154,At Risk
C23973,89.99,2025-03-09,2025-03-09,1,417,At Risk
C23974,99.98,2025-10-11,2025-10-11,1,201,At Risk
C23981,99.98,2026-02-09,2026-02-09,1,80,New
C23993,49.99,2025-10-10,2025-10-10,1,202,At Risk
C24030,89.97,2025-11-18,2025-11-18,1,163,At Risk
C24039,179.97,2025-11-01,2025-11-01,1,180,At Risk
C24043,89.99,2025-08-22,2025-08-22,1,251,At Risk
C24060,179.97,2025-10-13,2025-10-13,1,199,At Risk
C24077,49.99,2025-06-23,2025-06-23,1,311,At Risk
C24079,269.97,2025-05-25,2025-05-25,1,340,At Risk
C24096,49.99,2025-01-25,2025-01-25,1,460,At Risk
C24102,199.96,2025-10-31,2025-10-31,1,181,At Risk
C24114,34.99,2025-12-31,2025-12-31,1,120,New
C24124,179.98,2025-05-24,2025-05-24,1,341,At Risk
C24127,34.99,2026-03-02,2026-03-02,1,59,New
C24134,89.97,2026-04-28,2026-04-28,1,2,New
C24151,104.97,2026-02-28,2026-02-28,1,61,New
C24155,89.99,2025-10-17,2025-10-17,1,195,At Risk
C24160,119.97999999999999,2025-01-20,2026-01-04,2,116,Potential
C24166,89.97,2025-12-06,2025-12-06,1,145,At Risk
C24167,319.96000000000004,2025-03-29,2025-11-07,2,174,At Risk
C24171,49.99,2026-04-28,2026-04-28,1,2,New
C24172,19.99,2026-03-07,2026-03-07,1,54,New
C24180,119.98,2026-01-13,2026-01-13,1,107,New
C24194,19.99,2025-01-22,2025-01-22,1,463,At Risk
C24203,19.99,2025-02-15,2025-02-15,1,439,At Risk
C24246,269.97,2025-04-28,2025-04-28,1,367,At Risk
C24253,19.99,2025-06-12,2025-06-12,1,322,At Risk
C24255,19.99,2025-04-08,2025-04-08,1,387,At Risk
C24265,89.99,2025-10-10,2025-10-10,1,202,At Risk
C24266,29.99,2026-03-03,2026-03-03,1,58,New
C24282,59.99,2025-01-15,2025-01-15,1,470,At Risk
C24283,89.99,2025-03-09,2025-03-09,1,417,At Risk
C24285,124.96,2025-05-10,2025-07-17,2,287,At Risk
C24287,119.98,2025-01-03,2025-01-03,1,482,At Risk
C24306,59.99,2025-04-14,2025-04-14,1,381,At Risk
C24310,149.97,2025-07-07,2025-07-07,1,297,At Risk
C24312,179.98,2025-02-20,2025-02-20,1,434,At Risk
C24318,59.99,2025-05-15,2025-05-15,1,350,At Risk
C24331,269.97,2025-04-03,2025-04-03,1,392,At Risk
C24347,39.98,2025-03-20,2025-03-20,1,406,At Risk
C24349,139.96,2025-12-27,2025-12-27,1,124,At Risk
C24359,49.99,2025-01-21,2025-01-21,1,464,At Risk
C24360,29.99,2025-10-31,2025-10-31,1,181,At Risk
C24363,59.99,2025-12-24,2025-12-24,1,127,At Risk
C24380,119.96,2025-09-22,2025-09-22,1,220,At Risk
C24408,49.99,2025-07-20,2025-07-20,1,284,At Risk
C24423,104.97,2025-07-01,2025-07-01,1,303,At Risk
C24430,149.95,2025-10-20,2025-11-23,2,158,At Risk
C24440,119.98,2025-07-08,2025-07-08,1,296,At Risk
C24446,139.96,2025-08-29,2025-08-29,1,244,At Risk
C24479,59.99,2025-12-22,2025-12-22,1,129,At Risk
C24482,59.98,2025-09-15,2025-09-15,1,227,At Risk
C24497,179.98,2025-09-19,2025-09-19,1,223,At Risk
C24502,19.99,2025-07-05,2025-07-05,1,299,At Risk
C24506,309.95000000000005,2025-03-28,2025-06-07,2,327,At Risk
C24522,59.98,2025-06-13,2025-06-13,1,321,At Risk
C24532,59.97,2025-08-03,2025-08-03,1,270,At Risk
C24537,59.99,2025-02-12,2025-02-12,1,442,At Risk
C24543,34.99,2025-11-19,2025-11-19,1,162,At Risk
C24550,179.98,2025-03-23,2025-03-23,1,403,At Risk
C24561,29.99,2025-03-11,2025-03-11,1,415,At Risk
C24576,299.95,2026-04-12,2026-04-12,1,18,Loyal
C24582,449.95,2025-03-08,2025-03-08,1,418,At Risk
C24587,369.95000000000005,2026-01-06,2026-04-05,2,25,Loyal
C24599,119.98,2025-09-27,2025-09-27,1,215,At Risk
C24600,479.91999999999996,2025-06-11,2026-04-30,2,0,Loyal
C24601,39.98,2026-04-03,2026-04-03,1,27,New
C24602,199.96,2026-04-02,2026-04-02,1,28,Loyal
C24628,179.98,2025-11-12,2025-11-12,1,169,At Risk
C24629,89.99,2026-01-05,2026-01-05,1,115,New
C24636,119.98,2025-03-29,2025-03-29,1,397,At Risk
C24638,89.99,2026-03-04,2026-03-04,1,57,New
C24640,49.99,2025-08-19,2025-08-19,1,254,At Risk
C24655,59.99,2025-10-25,2025-10-25,1,187,At Risk
C24662,34.99,2025-06-23,2025-06-23,1,311,At Risk
C24676,89.99,2026-02-03,2026-02-03,1,86,New
C24687,89.99,2026-04-29,2026-04-29,1,1,New
C24707,59.99,2025-06-29,2025-06-29,1,305,At Risk
C24717,39.98,2025-02-02,2025-02-02,1,452,At Risk
C24719,39.98,2025-06-26,2025-06-26,1,308,At Risk
C24727,99.98,2025-06-10,2025-06-10,1,324,At Risk
C24740,99.95,2026-03-22,2026-03-22,1,39,New
C24750,39.98,2025-02-13,2025-02-13,1,441,At Risk
C24755,179.97,2025-07-24,2025-07-24,1,280,At Risk
C24757,109.98,2025-04-20,2026-01-10,2,110,Potential
C24771,59.99,2025-03-05,2025-03-05,1,421,At Risk
C24783,19.99,2025-12-07,2025-12-07,1,144,At Risk
C24790,59.98,2026-01-16,2026-01-16,1,104,New
C24799,59.98,2025-12-23,2025-12-23,1,128,At Risk
C24810,119.98,2026-01-24,2026-01-24,1,96,New
C24814,29.99,2025-07-14,2025-07-14,1,290,At Risk
C24817,59.99,2025-09-20,2025-09-20,1,222,At Risk
C24829,29.99,2026-02-12,2026-02-12,1,77,New
C24838,59.97,2026-03-23,2026-03-23,1,38,New
C24857,359.96,2025-07-23,2025-07-23,1,281,At Risk
C24869,119.98,2025-05-15,2025-05-15,1,350,At Risk
C24870,69.98,2025-05-18,2025-05-18,1,347,At Risk
C24902,29.99,2026-04-09,2026-04-09,1,21,New
C24904,269.97,2025-11-06,2025-11-06,1,175,At Risk
C24912,69.98,2026-04-10,2026-04-10,1,20,New
C24920,49.99,2026-03-07,2026-03-07,1,54,New
C24924,99.98,2025-10-19,2025-10-19,1,193,At Risk
C24932,69.98,2025-12-25,2025-12-25,1,126,At Risk
C24976,49.99,2026-02-05,2026-02-05,1,84,New
C24977,69.98,2025-04-06,2025-04-06,1,389,At Risk
C24982,59.99,2025-08-19,2025-08-19,1,254,At Risk
C24987,34.99,2026-01-28,2026-01-28,1,92,New
C25028,219.95,2025-03-16,2025-05-09,3,356,At Risk
C25037,19.99,2025-04-17,2025-04-17,1,378,At Risk
C25038,59.99,2025-12-11,2025-12-11,1,140,At Risk
C25043,99.98,2025-11-08,2025-11-08,1,173,At Risk
C25048,29.99,2025-12-25,2025-12-25,1,126,At Risk
C25061,119.98,2025-04-07,2025-04-07,1,388,At Risk
C25076,49.99,2025-09-09,2025-09-09,1,233,At Risk
C25087,139.96,2025-09-27,2025-09-27,1,215,At Risk
C25090,39.98,2025-01-04,2025-01-04,1,481,At Risk
C25093,34.99,2025-06-02,2025-06-02,1,332,At Risk
C25105,19.99,2026-03-11,2026-03-11,1,50,New
