customer_id,monetary,first_order,last_order,frequency,recency_days,segment
C19698,299.96000000000004,2025-03-29,2025-07-11,2,293,At Risk
C19726,139.96,2026-02-13,2026-02-13,1,76,New
C19729,29.99,2025-07-14,2025-07-14,1,290,At Risk
C19733,89.99,2025-09-09,2025-09-09,1,233,At Risk
C19742,39.98,2026-03-07,2026-03-07,1,54,New
C19782,34.99,2025-02-04,2025-02-04,1,450,At Risk
C19785,59.99,2025-12-06,2025-12-06,1,145,At Risk
C19787,104.97,2025-08-12,2025-08-12,1,261,At Risk
C19791,19.99,2025-04-18,2025-04-18,1,377,At Risk
C19802,29.99,2026-01-26,2026-01-26,1,94,New
C19808,89.99,2025-08-21,2025-08-21,1,252,At Risk
C19814,179.98,2026-02-26,2026-02-26,1,63,New
C19815,94.98,2025-05-13,2025-11-10,2,171,At Risk
C19816,19.99,2025-05-02,2025-05-02,1,363,At Risk
C19817,119.98,2025-01-02,2025-01-02,1,483,At Risk
C19819,49.99,2025-03-10,2025-03-10,1,416,At Risk
C19822,49.99,2025-02-22,2025-02-22,1,432,At Risk
C19840,69.98,2025-01-11,2025-01-11,1,474,At Risk
C19842,19.99,2025-03-07,2025-03-07,1,419,At Risk
C19843,59.99,2025-12-28,2025-12-28,1,123,At Risk
C19846,119.98,2026-03-02,2026-03-02,1,59,New
C19848,29.99,2025-04-17,2025-04-17,1,378,At Risk
C19867,59.98,2025-01-06,2025-01-06,1,479,At Risk
C19885,49.99,2026-02-20,2026-02-20,1,69,New
C19889,59.98,2025-06-10,2025-06-10,1,324,At Risk
C19892,29.99,2025-02-03,2025-02-03,1,451,At Risk
C19893,29.99,2025-10-14,2025-10-14,1,198,At Risk
C19900,59.99,2026-02-28,2026-02-28,1,61,New
C19908,89.99,2026-04-30,2026-04-30,1,0,New
C19917,179.98,2025-09-18,2025-09-18,1,224,At Risk
C19938,119.98,2025-12-29,2025-12-29,1,122,At Risk
C19943,19.99,2026-03-11,2026-03-11,1,50,New
C19945,59.99,2025-10-15,2025-10-15,1,197,At Risk
C19952,269.97,2025-11-08,2025-11-08,1,173,At Risk
C19955,149.97,2025-07-26,2025-07-26,1,278,At Risk
C19962,29.99,2025-07-05,2025-07-05,1,299,At Risk
C19971,39.98,2025-05-23,2025-05-23,1,342,At Risk
C19972,29.99,2025-08-27,2025-08-27,1,246,At Risk
C19975,199.96,2025-02-02,2025-02-02,1,452,At Risk
C19988,179.98,2025-01-22,2025-01-22,1,463,At Risk
C19990,34.99,2025-09-26,2025-09-26,1,216,At Risk
C19993,119.94999999999999,2026-01-22,2026-04-03,2,27,Potential
C19996,19.99,2025-09-16,2025-09-16,1,226,At Risk
C19999,49.99,2025-05-19,2025-05-19,1,346,At Risk
C20003,34.99,2026-03-22,2026-03-22,1,39,New
C20011,179.98,2026-03-09,2026-03-09,1,52,Loyal
C20016,59.99,2026-02-27,2026-02-27,1,62,New
C20023,69.98,2025-07-09,2025-07-09,1,295,At Risk
C20045,49.99,2025-10-04,2025-10-04,1,208,At Risk
C20056,89.99,2025-12-06,2025-12-06,1,145,At Risk
C20061,59.99,2025-05-11,2025-05-11,1,354,At Risk
C20068,59.98,2025-06-10,2025-06-10,1,324,At Risk
C20071,29.99,2025-04-14,2025-04-14,1,381,At Risk
C20082,89.99,2025-01-05,2025-01-05,1,480,At Risk
C20084,59.99,2025-10-07,2025-10-07,1,205,At Risk
C20085,59.98,2025-05-02,2025-05-02,1,363,At Risk
C20094,104.97,2026-02-17,2026-02-17,1,72,New
C20105,19.99,2025-04-04,2025-04-04,1,391,At Risk
C20108,59.99,2026-03-11,2026-03-11,1,50,New
C20109,34.99,2026-01-23,2026-01-23,1,97,New
C20129,174.95,2025-03-31,2025-03-31,1,395,At Risk
C20146,249.95,2025-01-08,2025-01-08,1,477,At Risk
C20157,54.980000000000004,2026-01-11,2026-03-07,2,54,Potential
C20158,179.97,2025-06-26,2025-06-26,1,308,At Risk
C20175,229.97,2025-02-15,2025-04-30,2,365,At Risk
C20179,59.99,2026-02-01,2026-02-01,1,88,New
C20195,149.97,2025-04-20,2025-04-20,1,375,At Risk
C20198,89.97,2025-08-25,2025-08-25,1,248,At Risk
C20203,139.96,2025-08-16,2025-08-16,1,257,At Risk
C20204,89.99,2025-09-04,2025-09-04,1,238,At Risk
C20219,139.96,2025-04-22,2025-04-22,1,373,At Risk
C20223,89.99,2025-06-01,2025-06-01,1,333,At Risk
C20235,104.97,2026-04-12,2026-04-12,1,18,New
C20236,29.99,2025-12-06,2025-12-06,1,145,At Risk
C20241,39.98,2025-08-25,2025-08-25,1,248,At Risk
C20250,59.99,2025-01-16,2025-01-16,1,469,At Risk
C20252,34.99,2025-12-14,2025-12-14,1,137,At Risk
C20257,139.97,2025-08-21,2026-04-27,2,3,Potential
C20258,19.99,2025-02-20,2025-02-20,1,434,At Risk
C20292,269.97,2025-07-19,2025-07-19,1,285,At Risk
C20295,29.99,2025-12-07,2025-12-07,1,144,At Risk
C20296,269.97,2025-03-06,2025-03-06,1,420,At Risk
C20297,89.97,2025-04-24,2025-04-24,1,371,At Risk
C20312,59.99,2026-03-01,2026-03-01,1,60,New
C20313,59.99,2026-03-29,2026-03-29,1,32,New
C20340,149.97,2025-11-03,2025-11-03,1,178,At Risk
C20357,49.99,2025-06-18,2025-06-18,1,316,At Risk
C20367,104.97,2026-03-06,2026-03-06,1,55,New
C20374,189.97,2025-09-18,2025-12-16,2,135,At Risk
C20376,179.98,2025-06-04,2025-06-04,1,330,At Risk
C20381,179.98,2025-02-04,2025-02-04,1,450,At Risk
C20400,59.99,2025-03-30,2025-03-30,1,396,At Risk
C20401,49.99,2025-07-21,2025-07-21,1,283,At Risk
C20404,49.99,2025-02-10,2025-02-10,1,444,At Risk
C20406,59.99,2026-01-18,2026-01-18,1,102,New
C20408,29.99,2025-10-30,2025-10-30,1,182,At Risk
C20419,99.98,2025-01-06,2025-01-06,1,479,At Risk
C20431,89.99,2025-03-27,2025-03-27,1,399,At Risk
C20438,39.98,2025-03-18,2025-03-18,1,408,At Risk
C20442,49.99,2025-11-12,2025-11-12,1,169,At Risk
C20444,89.99,2025-04-17,2025-04-17,1,378,At Risk
C20455,239.96,2025-04-29,2025-04-29,1,366,At Risk
C20464,49.99,2025-08-16,2025-08-16,1,257,At Risk
C20478,119.98,2025-09-09,2025-09-09,1,233,At Risk
C20483,34.99,2025-03-30,2025-03-30,1,396,At Risk
C20490,134.96,2025-05-03,2025-09-29,2,213,At Risk
C20493,59.97,2025-07-20,2026-02-19,2,70,Potential
C20495,119.96,2025-12-13,2025-12-13,1,138,At Risk
C20496,89.99,2026-02-04,2026-02-04,1,85,New
C20516,59.98,2026-01-28,2026-01-28,1,92,New
C20517,269.97,2025-10-28,2025-10-28,1,184,At Risk
C20519,239.96,2025-02-08,2025-02-08,1,446,At Risk
C20533,59.97,2025-06-22,2025-06-22,1,312,At Risk
C20547,69.98,2025-04-18,2025-04-18,1,377,At Risk
C20550,249.95,2026-01-08,2026-01-08,1,112,New
C20577,29.99,2025-07-28,2025-07-28,1,276,At Risk
C20579,69.98,2025-08-26,2025-08-26,1,247,At Risk
C20580,59.99,2025-02-12,2025-02-12,1,442,At Risk
C20585,59.98,2025-10-29,2025-10-29,1,183,At Risk
C20586,109.98,2025-01-19,2026-03-15,2,46,Potential
C20590,89.97,2025-06-15,2025-06-15,1,319,At Risk
C20616,179.98,2025-12-14,2025-12-14,1,137,At Risk
C20627,59.98,2025-12-30,2025-12-30,1,121,At Risk
C20628,179.97,2025-08-23,2025-08-23,1,250,At Risk
C20630,119.98,2026-04-08,2026-04-08,1,22,New
C20631,59.97,2025-06-03,2025-06-03,1,331,At Risk
C20649,29.99,2026-03-09,2026-03-09,1,52,New
C20672,29.99,2025-09-16,2025-09-16,1,226,At Risk
C20686,34.99,2025-08-21,2025-08-21,1,252,At Risk
C20705,79.96,2025-09-18,2025-09-18,1,224,At Risk
C20718,89.99,2025-05-07,2025-05-07,1,358,At Risk
C20739,49.99,2025-11-27,2025-11-27,1,154,At Risk
C20740,59.99,2025-05-22,2025-05-22,1,343,At Risk
C20745,99.98,2025-01-31,2025-01-31,1,454,At Risk
C20753,149.97,2025-08-22,2025-08-22,1,251,At Risk
C20774,34.99,2025-12-16,2025-12-16,1,135,At Risk
C20787,19.99,2026-03-30,2026-03-30,1,31,New
C20795,89.99,2026-01-16,2026-01-16,1,104,New
C20798,29.99,2026-03-04,2026-03-04,1,57,New
C20801,269.97,2026-04-19,2026-04-19,1,11,Loyal
C20802,59.98,2026-04-04,2026-04-04,1,26,New
C20817,89.97,2025-01-08,2025-01-08,1,477,At Risk
C20821,49.99,2025-07-24,2025-07-24,1,280,At Risk
C20829,34.99,2025-08-22,2025-08-22,1,251,At Risk
C20836,89.99,2025-09-21,2025-09-21,1,221,At Risk
C20846,59.99,2026-03-29,2026-03-29,1,32,New
C20853,149.97,2025-05-23,2025-05-23,1,342,At Risk
C20867,199.96,2026-02-01,2026-02-01,1,88,New
C20868,149.97,2025-11-02,2025-11-02,1,179,At Risk
C20869,269.97,2025-03-02,2025-03-02,1,424,At Risk
C20879,29.99,2026-03-28,2026-03-28,1,33,New
C20902,59.99,2025-04-02,2025-04-02,1,393,At Risk
C20914,19.99,2025-01-08,2025-01-08,1,477,At Risk
C20919,89.99,2025-11-02,2025-11-02,1,179,At Risk
C20940,89.97,2026-01-06,2026-01-06,1,114,New
C20941,89.97,2025-12-16,2025-12-16,1,135,At Risk
C20948,29.99,2025-12-18,2025-12-18,1,133,At Risk
C20949,34.99,2025-07-12,2025-07-12,1,292,At Risk
C20968,149.97,2026-03-23,2026-03-23,1,38,New
C20979,59.99,2025-02-25,2025-02-25,1,429,At Risk
C20985,19.99,2025-02-13,2025-02-13,1,441,At Risk
C20991,119.98,2025-10-07,2025-10-07,1,205,At Risk
C20997,59.97,2026-03-09,2026-03-09,1,52,New
C21011,79.96,2025-02-18,2025-02-18,1,436,At Risk
C21016,59.99,2025-01-14,2025-01-14,1,471,At Risk
C21032,39.98,2025-07-06,2025-07-06,1,298,At Risk
C21041,119.98,2025-03-29,2025-03-29,1,397,At Risk
C21046,149.97,2025-01-11,2025-01-11,1,474,At Risk
C21059,319.94,2025-01-15,2025-06-29,2,305,At Risk
C21060,19.99,2025-12-25,2025-12-25,1,126,At Risk
C21068,19.99,2025-11-07,2025-11-07,1,174,At Risk
C21071,69.98,2025-06-01,2025-06-01,1,333,At Risk
C21077,19.99,2026-02-03,2026-02-03,1,86,New
C21080,59.99,2025-05-02,2025-05-02,1,363,At Risk
C21082,119.98,2025-01-16,2025-01-16,1,469,At Risk
C21087,89.97,2025-08-29,2025-08-29,1,244,At Risk
C21095,34.99,2025-08-31,2025-08-31,1,242,At Risk
C21106,179.97,2025-06-21,2026-01-12,2,108,Potential
C21107,59.99,2025-11-15,2025-11-15,1,166,At Risk
C21129,49.99,2025-12-28,2025-12-28,1,123,At Risk
C21133,104.97,2025-01-02,2025-01-02,1,483,At Risk
C21134,119.98,2025-11-26,2025-11-26,1,155,At Risk
C21135,394.95,2025-11-07,2026-04-22,2,8,Loyal
C21138,179.98,2025-06-04,2025-06-04,1,330,At Risk
C21147,34.99,2025-12-07,2025-12-07,1,144,At Risk
C21150,179.97,2026-03-01,2026-03-01,1,60,New
C21175,174.95,2025-11-03,2025-11-03,1,178,At Risk
C21182,59.99,2025-09-29,2025-09-29,1,213,At Risk
C21199,269.97,2025-09-26,2025-09-26,1,216,At Risk
C21226,29.99,2025-11-07,2025-11-07,1,174,At Risk
C21242,99.98,2025-07-03,2025-07-03,1,301,At Risk
C21253,34.99,2025-05-30,2025-05-30,1,335,At Risk
C21266,239.96,2025-12-13,2025-12-13,1,138,At Risk
C21268,89.99,2025-04-28,2025-04-28,1,367,At Risk
C21270,99.98,2025-02-16,2025-02-16,1,438,At Risk
C21271,34.99,2025-10-06,2025-10-06,1,206,At Risk
C21289,59.98,2025-08-20,2025-08-20,1,253,At Risk
C21314,119.98,2025-02-05,2025-02-05,1,449,At Risk
C21318,39.98,2025-11-12,2025-11-12,1,169,At Risk
C21322,49.99,2026-01-11,2026-01-11,1,109,New
C21348,59.99,2025-10-26,2025-10-26,1,186,At Risk
C21353,69.98,2025-02-05,2025-02-05,1,449,At Risk
C21365,34.99,2025-06-04,2025-06-04,1,330,At Risk
C21389,179.98,2026-01-03,2026-01-03,1,117,New
C21402,34.99,2025-10-16,2025-10-16,1,196,At Risk
C21406,49.99,2026-04-27,2026-04-27,1,3,New
C21417,139.96,2026-01-03,2026-01-03,1,117,New
C21420,29.99,2025-03-06,2025-03-06,1,420,At Risk
C21423,89.97,2025-04-06,2026-02-11,2,78,Potential
C21436,89.99,2026-02-09,2026-02-09,1,80,New
C21451,99.98,2026-01-19,2026-01-19,1,101,New
C21454,39.98,2025-12-02,2025-12-02,1,149,At Risk
C21464,59.98,2025-01-10,2025-01-10,1,475,At Risk
C21467,149.97,2025-05-10,2025-05-10,1,355,At Risk
C21471,49.99,2025-02-06,2025-02-06,1,448,At Risk
C21479,69.98,2025-06-06,2025-06-06,1,328,At Risk
C21491,89.99,2025-12-29,2025-12-29,1,122,At Risk
C21504,39.98,2026-04-03,2026-04-03,1,27,New
C21507,49.99,2026-03-07,2026-03-07,1,54,New
C21514,239.96,2025-01-10,2025-01-10,1,475,At Risk
C21538,119.98,2025-03-18,2025-03-18,1,408,At Risk
C21546,59.98,2026-01-06,2026-01-06,1,114,New
C21555,29.99,2026-01-25,2026-01-25,1,95,New
C21568,89.99,2025-05-11,2025-05-11,1,354,At Risk
C21575,29.99,2026-01-13,2026-01-13,1,107,New
C21578,39.98,2025-07-05,2025-07-05,1,299,At Risk
C21601,99.98,2026-04-28,2026-04-28,1,2,New
C21614,89.97,2025-12-28,2025-12-28,1,123,At Risk
C21617,149.97,2025-03-30,2025-03-30,1,396,At Risk
C21624,29.99,2026-03-20,2026-03-20,1,41,New
C21631,59.99,2025-07-25,2025-07-25,1,279,At Risk
C21636,19.99,2025-10-09,2025-10-09,1,203,At Risk
C21655,49.99,2026-04-18,2026-04-18,1,12,New
C21656,359.96,2025-04-11,2025-04-11,1,384,At Risk
C21667,19.99,2025-07-05,2025-07-05,1,299,At Risk
C21681,39.98,2026-04-19,2026-04-19,1,11,New
C21687,89.99,2025-04-01,2025-04-01,1,394,At Risk
C21697,89.99,2025-12-05,2025-12-05,1,146,At Risk
C21702,89.97,2025-04-24,2025-04-24,1,371,At Risk
C21715,49.99,2025-07-14,2025-07-14,1,290,At Risk
C21730,199.96,2025-05-22,2025-05-22,1,343,At Risk
C21738,89.99,2025-02-15,2025-02-15,1,439,At Risk
C21751,59.99,2026-02-17,2026-02-17,1,72,New
C21755,19.99,2026-03-14,2026-03-14,1,47,New
C21774,34.99,2025-01-14,2025-01-14,1,471,At Risk
C21775,59.99,2025-09-21,2025-09-21,1,221,At Risk
C21776,119.98,2025-10-09,2025-10-09,1,203,At Risk
C21778,19.99,2025-04-23,2025-04-23,1,372,At Risk
C21779,59.98,2025-07-29,2025-07-29,1,275,At Risk
C21792,99.98,2026-02-27,2026-02-27,1,62,New
C21807,59.98,2025-08-16,2025-08-16,1,257,At Risk
C21815,89.97,2025-03-13,2025-03-13,1,413,At Risk
C21817,49.99,2025-11-13,2025-11-13,1,168,At Risk
C21824,29.99,2025-09-05,2025-09-05,1,237,At Risk
C21834,119.98,2025-11-06,2025-11-06,1,175,At Risk
C21835,179.98,2025-04-16,2025-04-16,1,379,At Risk
C21855,239.96,2025-04-25,2025-04-25,1,370,At Risk
C21857,49.99,2025-02-20,2025-02-20,1,434,At Risk
C21872,89.99,2025-10-15,2025-10-15,1,197,At Risk
C21883,179.98,2025-10-29,2025-10-29,1,183,At Risk
C21888,49.99,2025-06-01,2025-06-01,1,333,At Risk
C21893,34.99,2025-06-26,2025-06-26,1,308,At Risk
C21898,34.99,2025-03-01,2025-03-01,1,425,At Risk
C21925,34.99,2025-03-04,2025-03-04,1,422,At Risk
C21930,99.98,2025-02-07,2025-02-07,1,447,At Risk
C21979,269.97,2025-07-14,2025-07-14,1,290,At Risk
C21996,359.96,2025-01-27,2025-01-27,1,458,At Risk
C22010,199.96,2025-05-28,2025-05-28,1,337,At Risk
C22011,34.99,2025-09-08,2025-09-08,1,234,At Risk
C22014,179.98,2025-06-10,2025-06-10,1,324,At Risk
C22022,104.97,2025-12-19,2025-12-19,1,132,At Risk
C22027,59.97,2025-01-20,2025-01-20,1,465,At Risk
C22044,99.98,2025-10-10,2025-10-10,1,202,At Risk
C22046,19.99,2025-07-18,2025-07-18,1,286,At Risk
C22051,49.99,2026-02-15,2026-02-15,1,74,New
C22067,39.98,2025-04-13,2025-04-13,1,382,At Risk
C22077,89.97,2025-08-27,2025-08-27,1,246,At Risk
C22079,34.99,2025-08-17,2025-08-17,1,256,At Risk
C22086,49.99,2025-09-16,2025-09-16,1,226,At Risk
C22100,34.99,2025-04-15,2025-04-15,1,380,At Risk
C22105,34.99,2025-10-16,2025-10-16,1,196,At Risk
C22111,69.98,2026-02-02,2026-02-02,1,87,New
C22115,269.97,2025-04-17,2025-04-17,1,378,At Risk
C22125,149.97,2025-09-27,2025-09-27,1,215,At Risk
C22153,119.98,2025-11-12,2025-11-12,1,169,At Risk
C22160,19.99,2026-02-27,2026-02-27,1,62,New
C22171,89.99,2025-05-28,2025-05-28,1,337,At Risk
C22179,179.97,2025-12-13,2025-12-13,1,138,At Risk
C22181,89.99,2025-02-09,2025-02-09,1,445,At Risk
C22205,269.97,2026-02-19,2026-02-19,1,70,New
C22224,99.98,2025-12-01,2025-12-01,1,150,At Risk
C22236,59.98,2025-08-18,2025-08-18,1,255,At Risk
C22253,119.96,2025-12-14,2025-12-14,1,137,At Risk
C22257,39.98,2026-04-02,2026-04-02,1,28,New
C22268,89.99,2025-12-05,2025-12-05,1,146,At Risk
C22286,19.99,2025-03-19,2025-03-19,1,407,At Risk
C22313,19.99,2025-10-26,2025-10-26,1,186,At Risk
C22314,29.99,2025-09-10,2025-09-10,1,232,At Risk
C22329,34.99,2025-12-14,2025-12-14,1,137,At Risk
C22331,19.99,2025-01-19,2025-01-19,1,466,At Risk
C22341,34.99,2025-04-03,2025-04-03,1,392,At Risk
C22384,179.98,2025-10-14,2025-10-14,1,198,At Risk
C22401,89.99,2025-11-06,2025-11-06,1,175,At Risk
C22406,49.99,2025-04-08,2025-04-08,1,387,At Risk
C22408,59.98,2025-08-23,2025-08-23,1,250,At Risk
C22409,49.99,2025-01-13,2025-01-13,1,472,At Risk
C22414,29.99,2025-12-03,2025-12-03,1,148,At Risk
C22444,89.99,2025-02-09,2025-02-09,1,445,At Risk
C22445,99.98,2026-04-10,2026-04-10,1,20,New
C22447,59.97,2026-01-23,2026-01-23,1,97,New
C22449,359.96,2025-12-23,2025-12-23,1,128,At Risk
C22456,49.99,2025-10-01,2025-10-01,1,211,At Risk
C22465,59.97,2025-11-25,2025-11-25,1,156,At Risk
C22468,19.99,2025-10-22,2025-10-22,1,190,At Risk
C22475,34.99,2025-05-30,2025-05-30,1,335,At Risk
C22477,29.99,2025-04-10,2025-04-10,1,385,At Risk
C22478,69.98,2025-12-14,2025-12-14,1,137,At Risk
C22479,59.99,2025-06-10,2025-06-10,1,324,At Risk
C22488,49.99,2025-07-08,2025-07-08,1,296,At Risk
C22502,119.98,2025-08-31,2025-08-31,1,242,At Risk
C22505,119.98,2025-02-28,2025-02-28,1,426,At Risk
C22506,179.98,2025-10-29,2025-10-29,1,183,At Risk
C22508,59.98,2026-03-27,2026-03-27,1,34,New
C22511,99.98,2025-12-02,2025-12-02,1,149,At Risk
C22524,29.99,2025-07-25,2025-07-25,1,279,At Risk
C22536,59.99,2025-01-09,2025-01-09,1,476,At Risk
C22572,29.99,2025-06-18,2025-06-18,1,316,At Risk
C22590,59.99,2025-10-14,2025-10-14,1,198,At Risk
C22595,89.99,2025-10-10,2025-10-10,1,202,At Risk
C22597,139.96,2025-02-16,2025-02-16,1,438,At Risk
C22599,59.99,2025-04-26,2025-04-26,1,369,At Risk
C22600,59.98,2025-07-31,2025-07-31,1,273,At Risk
C22607,89.99,2026-01-15,2026-01-15,1,105,New
C22626,39.98,2026-04-26,2026-04-26,1,4,New
C22636,19.99,2025-07-09,2025-07-09,1,295,At Risk
C22643,59.99,2025-12-31,2025-12-31,1,120,New
C22660,34.99,2025-04-26,2025-04-26,1,369,At Risk
C22665,39.98,2025-12-13,2025-12-13,1,138,At Risk
C22667,59.99,2025-05-12,2025-05-12,1,353,At Risk
C22682,29.99,2025-09-20,2025-09-20,1,222,At Risk
C22684,19.99,2025-06-16,2025-06-16,1,318,At Risk
C22694,59.99,2025-03-23,2025-03-23,1,403,At Risk
C22716,49.99,2025-08-05,2025-08-05,1,268,At Risk
C22719,269.97,2025-10-16,2025-10-16,1,196,At Risk
C22731,89.99,2025-08-02,2025-08-02,1,271,At Risk
C22732,19.99,2025-09-05,2025-09-05,1,237,At Risk
C22742,104.97,2025-11-06,2025-11-06,1,175,At Risk
C22763,119.96,2025-04-15,2025-04-15,1,380,At Risk
C22767,34.99,2025-12-25,2025-12-25,1,126,At Risk
C22769,119.98,2025-07-10,2025-07-10,1,294,At Risk
C22779,104.97,2025-09-09,2025-09-09,1,233,At Risk
C22804,69.98,2025-10-18,2025-10-18,1,194,At Risk
C22806,29.99,2025-08-08,2025-08-08,1,265,At Risk
C22818,34.99,2026-01-26,2026-01-26,1,94,New
C22832,19.99,2025-07-06,2025-07-06,1,298,At Risk
C22836,239.96,2026-04-23,2026-04-23,1,7,Loyal
C22837,99.95,2025-12-29,2025-12-29,1,122,At Risk
C22838,59.97,2025-07-30,2025-07-30,1,274,At Risk
C22839,59.99,2025-06-26,2025-06-26,1,308,At Risk
C22849,34.99,2025-02-27,2025-02-27,1,427,At Risk
C22852,59.99,2026-04-03,2026-04-03,1,27,New
C22868,69.98,2026-01-11,2026-01-11,1,109,New
C22870,89.97,2026-01-04,2026-01-04,1,116,New
C22873,179.98,2025-11-24,2025-11-24,1,157,At Risk
C22881,49.99,2025-07-10,2025-07-10,1,294,At Risk
C22899,59.99,2025-06-18,2025-06-18,1,316,At Risk
C22900,99.98,2025-10-24,2025-10-24,1,188,At Risk
C22913,99.98,2025-10-11,2025-10-11,1,201,At Risk
C22922,239.96,2026-03-27,2026-03-27,1,34,Loyal
C22926,89.97,2025-06-17,2025-06-17,1,317,At Risk
C22932,119.98,2025-06-09,2025-06-09,1,325,At Risk
C22936,49.99,2025-11-07,2025-11-07,1,174,At Risk
C22941,49.99,2026-01-31,2026-01-31,1,89,New
C22946,89.99,2025-07-18,2025-07-18,1,286,At Risk
C22953,29.99,2026-04-16,2026-04-16,1,14,New
C22969,19.99,2025-03-15,2025-03-15,1,411,At Risk
C22972,149.97,2025-03-26,2025-03-26,1,400,At Risk
C22978,34.99,2025-09-02,2025-09-02,1,240,At Risk
C22996,34.99,2025-08-17,2025-08-17,1,256,At Risk
C23029,89.99,2025-08-18,2025-08-18,1,255,At Risk
C23050,104.97,2026-03-20,2026-03-20,1,41,New
C23051,149.97,2025-10-03,2025-10-03,1,209,At Risk
C23083,19.99,2025-12-02,2025-12-02,1,149,At Risk
C23086,59.99,2025-07-04,2025-07-04,1,300,At Risk
C23088,179.98,2025-03-22,2025-03-22,1,404,At Risk
C23101,69.98,2025-11-07,2025-11-07,1,174,At Risk
C23104,34.99,2025-05-26,2025-05-26,1,339,At Risk
C23110,29.99,2025-10-25,2025-10-25,1,187,At Risk
C23134,119.98,2025-12-21,2025-12-21,1,130,At Risk
C23138,269.97,2025-12-18,2025-12-18,1,133,At Risk
C23140,59.98,2025-11-10,2025-11-10,1,171,At Risk
C23156,399.91999999999996,2025-01-01,2026-03-25,2,36,Loyal
C23158,39.98,2025-05-19,2025-05-19,1,346,At Risk
C23178,29.99,2026-01-25,2026-01-25,1,95,New
C23179,149.97,2026-03-02,2026-03-02,1,59,New
C23185,39.98,2025-06-14,2025-06-14,1,320,At Risk
C23188,49.99,2025-02-14,2025-02-14,1,440,At Risk
C23194,89.97,2025-08-22,2025-08-22,1,251,At Risk
C23202,89.99,2025-09-25,2025-09-25,1,217,At Risk
C23228,34.99,2025-11-06,2025-11-06,1,175,At Risk
C23231,119.98,2026-01-11,2026-01-11,1,109,New
C23245,99.98,2025-05-05,2025-05-05,1,360,At Risk
C23252,119.96,2026-01-10,2026-01-10,1,110,New
C23261,59.98,2025-05-03,2025-05-03,1,362,At Risk
C23263,149.97,2026-01-16,2026-01-16,1,104,New
C23269,34.99,2025-05-03,2025-05-03,1,362,At Risk
C23272,19.99,2025-12-19,2025-12-19,1,132,At Risk
C23275,89.99,2025-07-12,2025-07-12,1,292,At Risk
C23280,29.99,2025-02-27,2025-02-27,1,427,At Risk
C23290,129.97,2025-04-03,2025-05-02,2,363,At Risk
C23302,109.97,2025-01-13,2025-03-15,2,411,At Risk
C23310,59.98,2026-03-14,2026-03-14,1,47,New
C23311,59.99,2026-02-14,2026-02-14,1,75,New
C23351,49.99,2026-03-02,2026-03-02,1,59,New
C23362,19.99,2025-11-20,2025-11-20,1,161,At Risk
C23379,119.98,2026-01-05,2026-01-05,1,115,New
C23381,269.97,2025-06-08,2025-06-08,1,326,At Risk
C23394,19.99,2025-08-03,2025-08-03,1,270,At Risk
C23400,49.99,2025-12-03,2025-12-03,1,148,At Risk
C23413,39.98,2026-01-22,2026-01-22,1,98,New
C23415,119.98,2026-04-11,2026-04-11,1,19,New
C23429,119.98,2026-04-05,2026-04-05,1,25,New
C23435,119.98,2025-05-04,2025-05-04,1,361,At Risk
C23436,49.99,2025-10-22,2025-10-22,1,190,At Risk
C23446,119.98,2026-02-18,2026-02-18,1,71,New
C23448,89.97,2025-12-29,2025-12-29,1,122,At Risk
C23449,89.97,2025-07-25,2025-07-25,1,279,At Risk
C23451,179.97,2025-09-17,2025-09-17,1,225,At Risk
C23462,19.99,2025-10-29,2025-10-29,1,183,At Risk
C23464,104.97,2025-08-15,2025-08-15,1,258,At Risk
C23479,69.98,2025-09-22,2025-09-22,1,220,At Risk
C23482,34.99,2025-08-04,2025-08-04,1,269,At Risk
C23485,59.99,2025-02-05,2025-02-05,1,449,At Risk
C23488,179.98,2025-04-03,2025-04-03,1,392,At Risk
C23510,89.99,2025-01-02,2025-01-02,1,483,At Risk
C23512,34.99,2025-10-12,2025-10-12,1,200,At Risk
C23526,179.97,2025-09-28,2025-09-28,1,214,At Risk
C23527,49.99,2026-02-07,2026-02-07,1,82,New
C23542,119.98,2025-11-15,2025-11-15,1,166,At Risk
C23547,269.97,2025-09-04,2025-09-04,1,238,At Risk
C23555,269.97,2025-06-16,2025-06-16,1,318,At Risk
C23556,119.96,2025-10-14,2025-10-14,1,198,At Risk
C23557,34.99,2025-11-15,2025-11-15,1,166,At Risk
C23572,139.96,2025-12-28,2025-12-28,1,123,At Risk
C23581,104.97,2025-07-04,2025-07-04,1,300,At Risk
C23582,19.99,2025-07-22,2025-07-22,1,282,At Risk
C23586,269.97,2025-07-20,2025-07-20,1,284,At Risk
C23594,39.98,2025-11-13,2025-11-13,1,168,At Risk
C23603,89.99,2025-08-09,2025-08-09,1,264,At Risk
C23625,139.96,2025-03-11,2025-03-11,1,415,At Risk
C23630,19.99,2025-10-18,2025-10-18,1,194,At Risk
C23631,89.97,2026-03-19,2026-03-19,1,42,New
C23642,89.99,2025-06-24,2025-06-24,1,310,At Risk
C23653,34.99,2025-05-29,2025-05-29,1,336,At Risk
C23661,49.99,2025-12-15,2025-12-15,1,136,At Risk
C23668,69.98,2026-01-13,2026-01-13,1,107,New
C23672,59.98,2026-01-24,2026-01-24,1,96,New
C23677,19.99,2026-04-21,2026-04-21,1,9,New
C23696,39.98,2025-06-14,2025-06-14,1,320,At Risk
